Scan3_061.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_062.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_063.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_064.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_065.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_066.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_067.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_068.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_069.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_070.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_071.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_072.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_073.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_074.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_075.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_076.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_077.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_078.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_079.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_080.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_081.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_082.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_083.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_084.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_085.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_086.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_087.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_088.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_089.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_090.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_091.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_092.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_093.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_094.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_095.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_096.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_097.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_098.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_099.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_100.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_001.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_001.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_001.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_001.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_001.tif; X= 0.0000; Y= 0.0000; Z= 0.0000; C= 10.0000; F= 0.0000; YSpacing= 0.0010 mm 
Scan3_001.tif; X= 0.0000; Y= 1.1209; Z= 0.0000; C= 10.0000; F= 2.2131; YSpacing= 0.0010 mm 
Scan3_001.tif; X= 0.0000; Y= 1.1110; Z= 0.0000; C= 10.0000; F= 2.2230; YSpacing= 0.0010 mm 
